venue_id,venue_name,year,num_papers,avg_citations
27911,Source Code for Biology and Medicine,2012,2,14.0
27912,Journal of Robotic Systems,1997,10,37.9
27913,ACM Transactions on Mathematical Software,2000,5,97.2
27914,Computer Standards & Interfaces,2010,6,44.0
27915,european solid-state circuits conference,2014,11,8.545454545454545
27916,ACM Transactions on Mathematical Software,1993,5,54.6
27917,Computer Languages,1994,6,14.5
27918,International Transactions in Operational Research,2006,10,33.6
27919,International Journal of Computer Vision,1989,7,134.0
27920,Information Visualization,2010,4,28.75
27921,Numerical Algorithms,1996,7,12.142857142857142
27922,international conference on pattern recognition,2015,24,1.125
27923,virtual reality software and technology,2007,16,38.6875
27924,IEEE Transactions on Evolutionary Computation,2010,4,66.25
27925,computer human interaction for management of information technology,2008,4,38.0
27926,principles and practice of declarative programming,2013,5,31.8
27927,International Journal of Distributed Systems and Technologies,2011,4,6.75
27928,ieee automatic speech recognition and understanding workshop,2011,28,38.0
27929,computational intelligence and security,2010,28,11.357142857142858
27930,document recognition and retrieval,2015,9,4.0
27931,Transportation Science,1988,2,50.0
27932,Information & Management,2002,11,153.0
27933,Computers and The Humanities,1995,8,28.125
27934,Siam Journal on Mathematical Analysis,2007,17,26.41176470588235
27935,Journal of Intelligent Manufacturing,1992,10,17.6
27936,International Journal of Parallel Programming,1978,2,50.0
27937,parallel and distributed computing: applications and technologies,2006,25,28.4
27938,International Journal of E-business Research,2010,6,20.333333333333332
27939,International Journal of Computer Aided Engineering and Technology,2012,3,1.3333333333333333
27940,Briefings in Bioinformatics,2014,7,27.428571428571427
27941,Intelligence\/sigart Bulletin,1973,6,8.333333333333334
27942,Robotica,1992,4,38.0
27943,Information Economics and Policy,2010,8,37.875
27944,Statistics and Computing,2009,10,39.0
27945,Photonic Network Communications,2007,14,26.0
27946,international conference on autonomic computing,2012,5,56.0
27947,international conference on ubiquitous information management and communication,2010,15,17.933333333333334
27948,IEEE Computer,1978,14,38.285714285714285
27949,Journal of Computing in Higher Education,2013,3,29.333333333333332
27950,Journal of Global Optimization,2011,25,34.52
27951,International Journal of Wireless Information Networks,2007,7,37.857142857142854
27952,workshop on parallel and distributed simulation,2007,8,25.875
27953,symposium on cloud computing,2007,13,24.0
27954,acm multimedia,1999,29,42.758620689655174
27955,Journal of the ACM,1965,15,99.8
27956,multimedia signal processing,2009,9,12.88888888888889
27957,International Journal of Law and Information Technology,2014,4,0.0
27958,international symposium on industrial embedded systems,2014,6,26.0
27959,Advances in Engineering Software,2013,21,40.333333333333336
27960,supercomputing conference,1994,5,32.0
27961,Mathematical Logic Quarterly,1992,9,19.555555555555557
27962,International Journal of Human-computer Studies \/ International Journal of Man-machine Studies,2000,19,45.78947368421053
27963,Statistics and Computing,2008,8,68.5
27964,european conference on computer systems,2015,5,56.4
27965,ieee symposium on security and privacy,1985,7,38.142857142857146
27966,IEEE/ACM Transactions on Computational Biology and Bioinformatics,2014,28,22.964285714285715
27967,Cyberpsychology Behavior and Social Networking,2005,12,126.16666666666667
27968,International Journal of Networking and Virtual Organisations,2008,4,25.5
27969,Microprocessors,1978,1,2.0
27970,Graphs and Combinatorics,2008,9,24.88888888888889
27971,international symposium on physical design,2008,5,28.6
27972,Microprocessing and Microprogramming,1992,19,7.947368421052632
27973,visualization for computer security,2006,9,44.666666666666664
27974,conference on image and video retrieval,2007,21,63.23809523809524
27975,international conference on database theory,2010,3,4.666666666666667
27976,consumer communications and networking conference,2014,21,5.761904761904762
27977,international conference on electronics communications and computers,2011,15,10.733333333333333
27978,SIAM Journal on Computing,1978,4,47.25
27979,Journal of Biomedical Informatics,2014,25,30.8
27980,Nano Communication Networks,2013,9,8.88888888888889
27981,Parallel Algorithms and Applications,1995,10,28.4
27982,Journal of Automated Reasoning,2011,7,23.0
27983,fuzzy systems and knowledge discovery,2008,14,11.428571428571429
27984,The International Journal of Robotics Research,2006,20,86.75
27985,Cognition Technology & Work,2013,7,22.0
27986,Advances in Engineering Software,2005,18,46.0
27987,mobile ad hoc networking and computing,2014,18,12.5
27988,foundations of software engineering,2003,9,72.33333333333333
27989,Journal of the ACM,1976,16,99.5625
27990,International Journal of Human-computer Studies \/ International Journal of Man-machine Studies,1995,17,118.76470588235294
27991,International Journal on Artificial Intelligence Tools,2012,7,2.0
27992,new zealand chapter's international conference on computer-human interaction,2003,9,10.88888888888889
27993,Simulation,2002,14,10.785714285714286
27994,Statistics and Computing,2005,7,43.142857142857146
27995,Control and Intelligent Systems,2006,9,17.88888888888889
27996,ACM Queue,2011,8,61.5
27997,signal-image technology and internet-based systems,2012,38,10.5
27998,Computer Communications,1988,5,21.6
27999,international symposium on quality electronic design,2009,11,17.636363636363637
28000,International Transactions in Operational Research,2008,12,44.0
28001,international conference on autonomic and autonomous systems,2010,6,35.5
28002,empirical software engineering and measurement,2011,14,39.92857142857143
28003,International Journal of Decision Support System Technology,2013,7,1.0
28004,Empirical Software Engineering,2010,9,75.77777777777777
28005,Expert Systems,2014,9,35.77777777777778
28006,Journal of the ACM,1983,11,109.54545454545455
28007,Nucleic Acids Research,2009,39,134.66666666666666
28008,international conference on cyber physical systems,2014,11,20.363636363636363
28009,The Review of Socionetwork Strategies,2013,3,0.6666666666666666
28010,International Journal of Modelling Identification and Control,2012,10,6.3
28011,Journal of Combinatorial Theory,1999,33,34.515151515151516
28012,winter simulation conference,2009,3,18.333333333333332
28013,ieee international conference on high performance computing data and analytics,1992,7,36.42857142857143
28014,Image and Vision Computing,1993,10,22.7
28015,Electronic Notes in Discrete Mathematics,2014,14,1.6428571428571428
28016,ieee-ras international conference on humanoid robots,2009,3,39.0
28017,Annales Umcs Informatica,2009,3,0.0
28018,data engineering for wireless and mobile access,1999,6,48.166666666666664
28019,Neural Computation,1990,3,8.666666666666666
28020,Computers in Industry,2011,14,24.142857142857142
28021,international symposium on symbolic and algebraic computation,2003,13,38.46153846153846
28022,Archive for Mathematical Logic,2000,4,24.75
28023,modeling analysis and simulation of wireless and mobile systems,2010,9,23.77777777777778
28024,Theory of Computing Systems \/ Mathematical Systems Theory,1979,8,60.625
28025,Journal of Computational Neuroscience,2004,7,32.57142857142857
28026,Experimental Mathematics,1994,9,31.555555555555557
28027,Journal of the ACM,1959,13,51.46153846153846
28028,Computational Optimization and Applications,2014,19,34.8421052631579
28029,International Journal of Computational Biology and Drug Design,2009,2,3.5
28030,conference on object oriented programming systems languages and applications,2007,31,37.12903225806452
28031,International Journal of Information Systems in The Service Sector,2012,7,14.857142857142858
28032,ACM Transactions on Reconfigurable Technology and Systems,2008,7,28.142857142857142
28033,conference on information sciences and systems,2011,9,24.444444444444443
28034,Computer Methods and Programs in Biomedicine,2004,20,31.7
28035,Journal of Decision Systems,2013,7,8.428571428571429
28036,advances in geographic information systems,2012,15,33.8
28037,symposium on code generation and optimization,2013,9,35.0
28038,Journal of Real-time Image Processing,2014,16,21.375
28039,Neural Computation,1993,9,115.33333333333333
28040,languages compilers and tools for embedded systems,2001,5,45.8
28041,Parallel Processing Letters,2008,6,20.333333333333332
28042,IEEE Wireless Communications,2003,6,267.1666666666667
28043,The Computer Journal,2003,8,27.75
28044,Artificial Intelligence Review,1996,6,54.166666666666664
28045,Robotics and Autonomous Systems,1998,11,63.45454545454545
28046,Journal of Combinatorial Theory,1990,20,38.85
28047,Health Informatics Journal,2012,5,28.2
28048,advances in geographic information systems,2001,4,42.5
28049,ACM Transactions on Design Automation of Electronic Systems,2002,5,33.8
28050,compiler construction,1982,7,43.42857142857143
28051,Computer Standards & Interfaces,2014,21,17.285714285714285
28052,annual computer security applications conference,2011,12,62.916666666666664
28053,Journal of Circuits Systems and Computers,1991,4,13.0
28054,Networks and Heterogeneous Media,2014,5,8.4
28055,nordic conference on human-computer interaction,2002,4,24.0
28056,symposium on web systems evolution,2013,3,3.0
28057,Journal of Computing in Higher Education,2014,5,39.6
28058,Numerical Algorithms,2004,24,52.583333333333336
28059,Information & Management,1988,8,52.75
28060,Computational Biology and Chemistry,1992,5,18.2
28061,International Journal of Artificial Life Research,2010,5,20.0
28062,systems man and cybernetics,1977,16,48.3125
28063,signal-image technology and internet-based systems,2011,12,6.25
28064,Journal of Computational Chemistry,1998,32,92.3125
28065,Journal of Bioinformatics and Computational Biology,2003,5,43.4
28066,Advances in Fuzzy Systems,2014,9,0.3333333333333333
28067,International Journal of Sensor Networks,2014,12,15.0
28068,Journal of Network and Systems Management,1995,8,17.375
28069,IEEE Micro,2013,14,25.642857142857142
28070,international conference on computer communications and networks,2009,3,50.0
28071,International Journal of Humanoid Robotics,2004,7,35.57142857142857
28072,Manufacturing & Service Operations Management,2008,7,61.0
28073,spring simulation multiconference,2007,29,23.344827586206897
28074,international conference on machine learning and applications,2008,1,0.0
28075,conference on object oriented programming systems languages and applications,1994,7,44.285714285714285
28076,information and communication technologies and development,2015,24,6.833333333333333
28077,symposium on usable privacy and security,2009,11,47.81818181818182
28078,Journal of Systems and Software,1997,22,36.36363636363637
28079,Journal of Organizational and End User Computing,2005,5,40.0
28080,advances in geographic information systems,2010,23,34.95652173913044
28081,embedded software,2006,4,38.75
28082,International Game Theory Review,2005,4,14.25
28083,British Journal of Educational Technology,1998,6,61.666666666666664
28084,empirical software engineering and measurement,2008,11,39.36363636363637
28085,aspect-oriented software development,2010,7,34.857142857142854
28086,compilers architecture and synthesis for embedded systems,2001,10,78.6
28087,conference on computer as a tool,2013,65,20.876923076923077
28088,Siam Journal on Applied Mathematics,2014,21,25.285714285714285
28089,wireless on demand network systems and service,2014,8,30.5
28090,Microprocessors and Microsystems,2006,12,19.0
28091,Journal of Intelligent Transportation Systems,2004,4,16.0
28092,Engineering With Computers,2010,10,16.9
28093,International Journal of Internet Protocol Technology,2012,4,0.0
28094,conference on email and anti-spam,2011,5,11.6
28095,Wireless Networks,2009,24,35.666666666666664
28096,principles of distributed computing,2011,11,23.90909090909091
28097,measurement and modeling of computer systems,2009,16,48.4375
28098,EPL,2005,1,2.0
28099,Spatial Cognition and Computation,2013,4,3.5
28100,Enterprise Information Systems,2009,5,44.0
28101,Journal of Networks,2014,33,3.878787878787879
28102,Theory of Computing Systems \/ Mathematical Systems Theory,2001,6,31.0
28103,Interactions,2005,18,25.055555555555557
28104,Journal of Heuristics,2010,12,38.333333333333336
28105,Displays,2008,18,38.611111111111114
28106,Parallel Algorithms and Applications,1994,14,21.0
28107,IEEE Transactions on Communications,1990,14,78.85714285714286
28108,international conference on computer graphics and interactive techniques,1977,9,50.22222222222222
28109,international conference on software maintenance,2011,21,31.428571428571427
28110,International Journal of Geographic Information Systems,1991,5,46.4
28111,Applied Artificial Intelligence,2006,6,47.333333333333336
28112,working conference on reverse engineering,2012,9,11.88888888888889
28113,International Journal of Adult Vocational Education and Technology,2013,10,20.0
28114,Information Sciences,1986,10,60.2
28115,Journal of Knowledge Management,2004,12,80.08333333333333
28116,Knowledge Based Systems,2004,5,23.4
28117,Siam Review,1992,7,7.428571428571429
28118,Computer Networks and Isdn Systems,1993,10,43.1
28119,Open Systems & Information Dynamics,2014,4,15.5
28120,international conference on supporting group work,2009,7,31.857142857142858
28121,international conference on computer graphics and interactive techniques,1999,41,73.95121951219512
28122,IEEE Transactions on Computers,1968,31,28.838709677419356
28123,Logic Journal of The Igpl \/ Bulletin of The Igpl,2005,10,8.3
28124,International Journal of Intelligent Transportation Systems Research,2012,5,11.8
28125,The Visual Computer,1995,8,104.0
28126,workshop on software and performance,2007,8,44.125
28127,Parallel Algorithms and Applications,2001,2,25.5
28128,Computer Music Journal,2004,3,5.333333333333333
28129,design and diagnostics of electronic circuits and systems,2013,13,21.23076923076923
28130,Education and Information Technologies,2010,4,1.5
28131,Journal of Approximation Theory,2010,39,28.025641025641026
28132,Aslib Proceedings,2002,9,38.77777777777778
28133,parallel distributed and network-based processing,2014,21,21.285714285714285
28134,International Journal on Document Analysis and Recognition,2011,8,30.125
28135,International Journal of Pattern Recognition and Artificial Intelligence,1990,8,13.125
28136,Operations Research,1972,10,57.5
28137,Rairo-operations Research,2003,2,9.0
28138,symposium on operating systems principles,2013,5,174.8
28139,International Journal of Online Engineering (ijoe),2009,6,18.833333333333332
28140,International Journal of Approximate Reasoning,1988,8,28.75
28141,International Journal of Interdisciplinary Telecommunications and Networking,2010,3,6.0
28142,international performance computing and communications conference,2014,17,16.58823529411765
28143,acm ieee international conference on mobile computing and networking,1998,8,409.625
28144,ACM Transactions on Programming Languages and Systems,2008,7,53.42857142857143
28145,Journal of Phonetics,2013,12,18.25
28146,SIAM Journal on Computing,1981,12,50.5
28147,International Journal of Mathematics and Mathematical Sciences,2011,17,4.9411764705882355
28148,systems man and cybernetics,1985,19,33.78947368421053
28149,International Journal of Imaging Systems and Technology,2007,8,44.625
28150,Computerized Medical Imaging and Graphics,2011,12,34.416666666666664
28151,International Journal of Technology and Human Interaction,2008,2,14.5
28152,Journal of Computational Neuroscience,1994,6,92.0
28153,Ibm Journal of Research and Development,2010,10,41.1
28154,Journal of Visual Communication and Image Representation,1992,5,28.4
28155,Iet Image Processing,2013,18,24.666666666666668
28156,Mathematics and Computers in Simulation,2002,25,37.52
28157,Optical Switching and Networking,2014,19,31.263157894736842
28158,Computer Vision and Image Understanding,1998,14,79.28571428571429
28159,international conference on supercomputing,2008,10,64.0
28160,IEICE Electronics Express,2011,98,6.428571428571429
28161,International Journal of Network Management,1997,7,11.0
28162,Nucleic Acids Research,1981,4,406.25
28163,International Journal of Information and Communication Technology Education,2007,6,33.5
28164,digital systems design,2012,27,12.37037037037037
28165,European Transactions on Telecommunications,1990,11,13.818181818181818
28166,Advances in Complex Systems,2012,9,31.0
28167,nano/micro engineered and molecular systems,2009,5,20.4
28168,Multiscale Modeling & Simulation,2005,21,41.476190476190474
28169,Optical Switching and Networking,2013,7,14.571428571428571
28170,Journal of Decision Systems,2003,8,19.25
28171,Journal of Computers,2013,31,8.161290322580646
28172,Information Processing Letters,1983,17,23.58823529411765
28173,IEEE Transactions on Industrial Informatics,2007,6,46.5
28174,Computer Graphics Forum,1999,10,72.9
28175,Ai & Society,2014,15,17.333333333333332
28176,ACM Sigada Ada Letters,1999,6,17.833333333333332
28177,Online Information Review,2003,7,30.285714285714285
28178,Sigecom Exchanges,2001,3,34.333333333333336
28179,Cartographica: The International Journal for Geographic Information and Geovisualization,2005,4,80.25
28180,application specific systems architectures and processors,2013,14,17.5
28181,Journal in Computer Virology,2010,4,37.75
28182,IEEE Micro,2003,4,44.75
28183,Journal of Digital Imaging,1994,7,13.0
28184,IEEE Design & Test of Computers,2014,16,21.375
28185,Advances in Mathematics of Communications,2007,4,27.5
28186,ieee visualization,2001,3,90.33333333333333
28187,Journal of Experimental and Theoretical Artificial Intelligence,2002,3,56.333333333333336
28188,Performance Evaluation,1989,11,49.0
28189,international conference on electronics communications and computers,2010,12,17.416666666666668
28190,quality of software architectures,2012,6,38.0
28191,Journal of Circuits Systems and Computers,2013,25,5.08
28192,Journal of Network and Computer Applications,2004,3,43.666666666666664
28193,IEEE Software,1988,5,42.2
28194,conference on recommender systems,2011,13,80.6923076923077
28195,IEICE Electronics Express,2005,28,16.0
28196,Algorithms,2009,14,9.285714285714286
28197,International Journal on Document Analysis and Recognition,2009,2,39.5
28198,computer and communications security,2010,18,124.83333333333333
28199,Computational Optimization and Applications,2008,8,56.125
28200,Journal of Information Processing Systems,2007,4,2.0
28201,Robotics and Autonomous Systems,1990,4,114.75
28202,computational intelligence and data mining,2013,10,31.1
28203,International Journal of Algebra and Computation,2007,15,13.733333333333333
28204,acm ieee international conference on mobile computing and networking,2013,12,34.916666666666664
28205,ACM Crossroads Student Magazine,2008,2,9.5
28206,Queueing Systems,2013,10,22.4
28207,international conference on mobile multimedia communications,2006,17,13.588235294117647
28208,information processing in medical imaging,1992,1,18.0
28209,Computers & Electrical Engineering,2011,21,30.571428571428573
28210,Optimization Methods & Software,2007,11,40.72727272727273
28211,acm ieee international conference on mobile computing and networking,1999,8,262.625
28212,Siam Journal on Mathematical Analysis,1999,6,34.666666666666664
28213,International Journal of Systems Science,2006,15,25.466666666666665
28214,quality of software architectures,2011,5,22.4
28215,network-based information systems,2010,32,9.21875
28216,IEEE Transactions on Vehicular Technology,2009,10,37.6
28217,computer assisted radiology and surgery,2011,19,35.21052631578947
28218,advanced video and signal based surveillance,2014,20,5.8
28219,service oriented computing and applications,2013,3,38.333333333333336
28220,Production Engineering,2012,17,29.823529411764707
28221,Society,2013,1,1.0
28222,Ibm Journal of Research and Development,1972,1,53.0
28223,Virtual Reality,2012,10,40.4
28224,ACM Journal of Experimental Algorithms,1999,1,3.0
28225,Journal of Systems and Software,2001,28,36.642857142857146
28226,International Journal of Bioinformatics Research and Applications,2011,5,1.4
28227,Ibm Journal of Research and Development,1965,5,97.6
28228,Journal of Applied Logic,2005,3,11.0
28229,Manufacturing & Service Operations Management,2012,3,67.33333333333333
28230,design automation conference,1978,15,46.0
28231,ACM Transactions on Software Engineering and Methodology,2013,3,29.333333333333332
28232,symbolic and numeric algorithms for scientific computing,2006,15,17.0
28233,computer-based medical systems,2012,36,19.083333333333332
28234,Numerical Linear Algebra With Applications,2004,5,4.8
28235,International Journal of Approximate Reasoning,1999,6,25.666666666666668
28236,Integration,1991,9,21.0
28237,IEEE Intelligent Systems,2004,10,43.2
28238,Ibm Systems Journal,1965,3,33.333333333333336
28239,SIAM Journal on Matrix Analysis and Applications,2005,36,49.22222222222222
28240,Interacting with Computers,2004,15,70.6
28241,International Journal of Computational Intelligence and Applications,2009,5,4.8
28242,Technometrics,2007,16,44.5625
28243,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,2011,9,46.333333333333336
28244,australasian computer-human interaction conference,2012,31,27.93548387096774
28245,advanced visual interfaces,2006,17,30.941176470588236
28246,advances in mobile multimedia,2010,13,8.846153846153847
28247,Systems and Computers in Japan,1986,31,6.935483870967742
28248,Journal of Philosophical Logic,2001,5,34.8
28249,Journal of Discrete Algorithms,2006,7,27.285714285714285
28250,Engineering Applications of Artificial Intelligence,2005,24,51.833333333333336
28251,Simulation Modelling Practice and Theory,2009,33,26.09090909090909
28252,Journal of Applied Probability,2013,18,11.11111111111111
28253,Mathematical and Computer Modelling,2004,28,53.82142857142857
28254,non-photorealistic animation and rendering,2002,4,71.25
28255,Concurrency and Computation: Practice and Experience,1995,10,13.9
28256,Library Trends,2009,5,6.2
28257,Bit Numerical Mathematics,1982,2,62.0
28258,Ibm Journal of Research and Development,2005,7,53.714285714285715
28259,Games and Economic Behavior,2013,15,9.533333333333333
28260,Information Systems Research,2012,10,68.7
28261,field programmable gate arrays,2006,16,34.25
28262,international conference on software maintenance,2009,3,34.666666666666664
28263,conference on computers and accessibility,2015,21,3.9047619047619047
28264,Nucleic Acids Research,1982,4,50.0
28265,Information & Software Technology,1998,14,37.642857142857146
28266,visualization for computer security,2004,8,135.0
28267,Journal of Visualization and Computer Animation,1994,5,12.0
28268,Behaviour & Information Technology,2008,12,59.75
28269,BMC Medical Informatics and Decision Making,2008,16,23.375
28270,asian test symposium,2009,3,4.0
28271,Minds and Machines,2008,6,22.0
28272,Mathematical Methods of Operations Research,2005,14,23.857142857142858
28273,Asia-Pacific Journal of Operational Research,2012,5,13.8
28274,International Journal of Parallel Emergent and Distributed Systems,2013,10,26.2
28275,Artificial Intelligence,2013,10,33.6
28276,data compression conference,2009,9,14.333333333333334
28277,IEEE Transactions on Software Engineering,2004,3,212.33333333333334
28278,Siam Journal on Applied Dynamical Systems,2009,11,28.09090909090909
28279,international conference on mobile systems applications and services,2014,15,22.666666666666668
28280,Artificial Intelligence in Engineering,1989,5,37.0
28281,International Journal of E-business Research,2014,2,25.0
28282,Wireless Communications and Mobile Computing,2002,15,52.0
28283,Mathematical Structures in Computer Science,1993,1,262.0
28284,Advances in Fuzzy Systems,2012,14,21.785714285714285
28285,Siam Journal on Applied Mathematics,2003,22,38.86363636363637
28286,picture coding symposium,2009,30,23.0
28287,International Journal of Pattern Recognition and Artificial Intelligence,2012,7,9.714285714285714
28288,Behaviour & Information Technology,1997,5,68.2
28289,symposium on principles of programming languages,1998,5,118.2
28290,Real-time Imaging,1995,6,659.3333333333334
28291,Journal of Parallel and Distributed Computing,2000,12,77.25
28292,Operating Systems Review,2013,5,40.0
28293,Journal of Electronic Testing,1991,8,35.875
28294,The Computer Journal,2014,9,18.333333333333332
28295,Operations Research,1995,17,67.05882352941177
28296,Health Informatics Journal,2008,5,62.0
28297,IEEE Transactions on Smart Grid,2010,7,241.57142857142858
28298,Ibm Systems Journal,1981,5,61.2
28299,Engineering With Computers,2011,10,34.0
28300,Journal of the ACM,1996,6,262.3333333333333
28301,service-oriented computing and applications,2014,4,13.75
28302,information reuse and integration,2011,2,0.0
28303,Telematics and Informatics,2010,10,36.0
28304,acm/ieee joint conference on digital libraries,2005,14,16.571428571428573
28305,international conference on vlsi design,2007,10,16.8
28306,Mathematical Logic Quarterly,2012,8,1.875
28307,Systems and Computers in Japan,2002,31,17.741935483870968
28308,human factors in computing systems,1997,51,72.33333333333333
28309,Applied Mathematics Letters,2000,27,51.77777777777778
28310,Mathematics of Computation,1999,25,75.6
28311,Social Networks,2012,7,37.857142857142854
28312,International Journal of Human-computer Interaction,2000,3,15.666666666666666
28313,Pattern Recognition Letters,1993,16,48.1875
28314,Statistical Methods and Applications,2003,6,43.833333333333336
28315,Algorithms for Molecular Biology,2011,3,25.666666666666668
28316,Communications in Statistics - Simulation and Computation,2007,26,35.19230769230769
28317,International Journal of Human-computer Studies \/ International Journal of Man-machine Studies,1985,21,76.47619047619048
28318,Medical Image Analysis,2012,27,70.74074074074075
28319,networks-on-chips,2012,9,59.22222222222222
28320,Neural Processing Letters,2015,16,19.375
28321,Journal of Cognitive Neuroscience,2011,46,52.391304347826086
28322,Computer Networks and Isdn Systems,1997,17,31.529411764705884
28323,Journal of Cryptology,2006,3,28.666666666666668
28324,Journal of Information Science,1997,6,55.333333333333336
28325,international conference on cluster computing,2012,22,9.318181818181818
28326,IEEE Computer,2011,34,34.94117647058823
28327,Communication Research,2006,5,185.4
28328,ACM Transactions on Mathematical Software,2001,8,124.125
28329,Softwaretechnik-trends,2012,16,1.1875
28330,quality of multimedia experience,2011,10,31.2
28331,SIAM Journal on Scientific Computing,1993,12,250.5
28332,workshop on applications of computer vision,2005,27,45.148148148148145
28333,Journal of Experimental and Theoretical Artificial Intelligence,1995,5,66.6
28334,Adaptive Behavior,1994,3,200.33333333333334
28335,advances in mobile multimedia,2008,20,21.45
28336,IEEE Transactions on Electronic Computers,1964,25,119.28
28337,Applied Intelligence,1996,7,32.57142857142857
28338,Siam Journal on Mathematical Analysis,2000,20,14.75
28339,Operating Systems Review,2009,9,76.33333333333333
28340,Data Science Journal,2003,3,41.666666666666664
28341,Reliability Engineering & System Safety,2002,32,47.03125
28342,International Journal of Technoethics,2014,3,17.666666666666668
28343,Bell Labs Technical Journal,2004,17,22.58823529411765
28344,requirements engineering,2010,7,15.857142857142858
28345,Synthesis Lectures on Human-centered Informatics,2015,2,2.0
28346,Computational Intelligence and Neuroscience,2010,8,52.125
28347,IEEE Instrumentation & Measurement Magazine,2012,9,17.444444444444443
28348,international conference on embedded networked sensor systems,2013,25,18.28
28349,Journal of Graph Theory,1997,16,34.125
28350,Information Technology,2013,6,3.1666666666666665
28351,international conference on performance engineering,2013,15,38.2
28352,international conference on systems,1986,9,22.22222222222222
28353,international conference on semantic computing,2011,19,10.0
28354,Random Structures and Algorithms,2009,12,45.583333333333336
28355,ACM Journal on Computing and Cultural Heritage,2012,5,17.4
28356,Systems and Computers in Japan,1994,24,14.875
28357,international conference on tools with artificial intelligence,2006,31,31.838709677419356
28358,International Journal of Enterprise Information Systems,2009,7,31.142857142857142
28359,Foundations and Trends in Theoretical Computer Science,2009,1,50.0
28360,Real-time Systems,2014,4,36.25
28361,International Journal of Game Theory,1998,11,34.18181818181818
28362,Engineering With Computers,2007,4,37.75
28363,intelligent information hiding and multimedia signal processing,2012,21,22.285714285714285
28364,ieee international conference on fuzzy systems,2009,11,18.545454545454547
28365,IEEE Annals of the History of Computing,2010,5,30.4
28366,ACM Sigmis Database,2010,4,32.25
28367,international symposium on microarchitecture,2007,12,32.416666666666664
28368,international symposium on industrial embedded systems,2013,7,11.0
28369,IEEE Signal Processing Magazine,2012,20,63.75
28370,Journal of The American Society for Information Science,1991,21,67.76190476190476
28371,International Journal of Advancements in Computing Technology,2010,16,6.875
28372,Sigspatial Special,2011,11,9.545454545454545
28373,Annals of Mathematics and Artificial Intelligence,1996,10,28.5
28374,Elearn,2011,8,6.75
28375,workshops on enabling technologies: infrastracture for collaborative enterprises,2012,24,16.125
28376,IEEE\/ACM Transactions on Networking,1995,3,37.666666666666664
28377,International Journal of Geographic Information Systems,1996,11,53.09090909090909
28378,Medical & Biological Engineering & Computing,2011,39,36.46153846153846
28379,Aslib Proceedings,2004,13,21.692307692307693
28380,Real-time Systems,2006,6,6.166666666666667
28381,Software and Systems Modeling,2014,15,32.333333333333336
28382,International Journal of Advanced Operations Management,2011,1,1.0
28383,IEEE Personal Communications,1995,2,454.5
28384,logic in databases,2011,4,26.75
28385,management of emergent digital ecosystems,2013,9,23.444444444444443
28386,Journal of Mathematical Modelling and Algorithms,2007,7,30.857142857142858
28387,Journal of Information Technology,2006,8,165.25
28388,intelligent networking and collaborative systems,2014,31,13.548387096774194
28389,Performance Evaluation,1993,7,16.0
28390,data management on new hardware,2010,2,33.0
28391,Journal of Electrical and Computer Engineering,2014,6,10.333333333333334
28392,IEEE Transactions on Knowledge and Data Engineering,2011,7,94.0
28393,IEEE Computer Graphics and Applications,1996,11,57.63636363636363
28394,Social Choice and Welfare,2000,14,45.214285714285715
28395,computational intelligence and security,2012,40,6.525
28396,design automation and test in europe,2009,4,0.0
28397,ACM Transactions on Information Systems,2009,5,45.4
28398,systems man and cybernetics,1980,10,38.0
28399,IEEE Journal on Selected Areas in Communications,2007,5,60.0
28400,international conference on ehealth telemedicine and social medicine,2009,1,50.0
28401,symposium on access control models and technologies,2013,6,13.833333333333334
28402,principles and practice of declarative programming,2011,5,24.0
28403,Scholarpedia,2008,21,35.42857142857143
28404,generative programming and component engineering,2007,6,77.0
28405,Simulation Modelling Practice and Theory,2006,20,24.1
28406,visual analytics science and technology,2014,23,12.565217391304348
28407,International Journal on Document Analysis and Recognition,2014,11,38.90909090909091
28408,Advances in Engineering Software,2012,42,31.11904761904762
28409,Education and Information Technologies,2005,5,22.0
28410,International Journal of Digital Crime and Forensics,2013,3,1.3333333333333333
28411,Intelligence\/sigart Bulletin,1994,4,27.75
28412,user interface software and technology,1999,5,111.6
28413,design automation and test in europe,2012,71,31.338028169014084
28414,Journal of Computer and System Sciences,1980,8,174.75
28415,IEEE Transactions on Electron Devices,1985,3,61.666666666666664
28416,virtual reality software and technology,2006,18,36.94444444444444
28417,European Journal of Information Systems,2008,13,77.23076923076923
28418,Cryptologia,1997,3,35.0
28419,ACM Transactions on Programming Languages and Systems,2004,3,160.66666666666666
28420,Theory in Biosciences,2002,4,12.75
28421,acm symposium on parallel algorithms and architectures,1994,14,43.57142857142857
28422,IEICE Electronics Express,2007,26,19.423076923076923
28423,Sigecom Exchanges,2012,3,33.333333333333336
28424,Digital Creativity,2008,2,1.0
28425,The Computer Journal,1986,10,20.9
28426,Cognitive Systems Research,2001,4,111.0
28427,Entropy,2009,8,32.875
28428,Journal of the ACM,1980,19,253.6315789473684
28429,Wireless Communications and Mobile Computing,2005,16,37.25
28430,advances in computer-human interaction,2010,11,21.818181818181817
28431,symposium on principles of programming languages,2007,10,82.2
28432,Advanced Robotics,2009,21,27.761904761904763
28433,Mathematical Programming,1978,17,43.529411764705884
28434,conference on emerging network experiment and technology,2005,6,6.833333333333333
28435,The Journal of Supercomputing,2007,16,32.4375
